Date,Open,High,Low,Close,Volume,Currency,name
2021-08-06,4429.07,4440.82,4429.07,4436.52,0,USD,S&P 500
2021-08-09,4437.77,4439.39,4424.74,4432.35,0,USD,S&P 500
2021-08-10,4435.79,4445.21,4430.03,4436.75,0,USD,S&P 500
2021-08-11,4442.18,4449.44,4436.42,4447.7,0,USD,S&P 500
2021-08-12,4446.08,4461.77,4435.96,4460.84,0,USD,S&P 500
2021-08-13,4464.84,4468.37,4460.82,4468.0,0,USD,S&P 500
2021-08-16,4461.65,4480.26,4437.66,4479.66,0,USD,S&P 500
2021-08-17,4462.12,4462.12,4417.83,4448.08,0,USD,S&P 500
2021-08-18,4440.94,4454.32,4397.59,4400.27,0,USD,S&P 500
2021-08-19,4382.44,4418.61,4367.73,4405.8,0,USD,S&P 500
2021-08-20,4410.56,4444.35,4406.8,4441.67,0,USD,S&P 500
2021-08-23,4450.29,4489.88,4450.29,4479.54,0,USD,S&P 500
2021-08-24,4484.4,4492.81,4482.28,4486.23,0,USD,S&P 500
2021-08-25,4490.45,4501.71,4485.66,4496.19,0,USD,S&P 500
2021-08-26,4493.75,4495.9,4468.99,4469.91,0,USD,S&P 500
2021-08-27,4474.1,4513.33,4474.1,4509.37,0,USD,S&P 500
2021-08-30,4513.76,4537.36,4513.76,4528.79,0,USD,S&P 500
2021-08-31,4529.75,4531.39,4515.8,4522.68,0,USD,S&P 500
2021-09-01,4528.8,4537.11,4522.02,4524.09,0,USD,S&P 500
2021-09-02,4534.48,4545.85,4524.66,4536.95,0,USD,S&P 500
2021-09-03,4532.42,4541.45,4521.3,4535.43,0,USD,S&P 500
2021-09-07,4535.38,4535.38,4513.0,4520.03,0,USD,S&P 500
2021-09-08,4518.09,4521.79,4493.95,4514.07,0,USD,S&P 500
2021-09-09,4513.02,4529.9,4492.07,4493.28,0,USD,S&P 500
2021-09-10,4506.92,4520.47,4457.66,4458.58,0,USD,S&P 500
2021-09-13,4474.81,4492.99,4445.7,4468.73,0,USD,S&P 500
2021-09-14,4479.33,4485.68,4435.46,4443.05,0,USD,S&P 500
2021-09-15,4447.49,4486.87,4438.37,4480.7,0,USD,S&P 500
2021-09-16,4477.09,4485.87,4443.8,4473.76,0,USD,S&P 500
2021-09-17,4469.74,4471.52,4427.76,4432.99,0,USD,S&P 500
2021-09-20,4402.95,4402.95,4305.91,4357.73,0,USD,S&P 500
2021-09-21,4374.45,4394.87,4347.96,4354.18,0,USD,S&P 500
2021-09-22,4367.43,4416.75,4367.43,4395.64,0,USD,S&P 500
2021-09-23,4406.75,4465.4,4406.75,4448.98,0,USD,S&P 500
2021-09-24,4438.04,4463.12,4430.27,4455.48,0,USD,S&P 500
2021-09-27,4442.12,4457.3,4436.19,4443.11,0,USD,S&P 500
2021-09-28,4419.54,4419.54,4346.33,4352.63,0,USD,S&P 500
2021-09-29,4362.41,4385.57,4355.08,4359.46,0,USD,S&P 500
2021-09-30,4370.67,4382.55,4306.24,4307.54,0,USD,S&P 500
2021-10-01,4317.16,4375.19,4288.52,4357.05,0,USD,S&P 500
2021-10-04,4348.84,4355.51,4278.94,4300.46,0,USD,S&P 500
2021-10-05,4309.87,4369.23,4309.87,4345.72,0,USD,S&P 500
2021-10-06,4319.57,4365.57,4290.49,4363.55,0,USD,S&P 500
2021-10-07,4383.73,4429.97,4383.73,4399.76,0,USD,S&P 500
2021-10-08,4406.51,4412.02,4386.22,4391.36,0,USD,S&P 500
2021-10-11,4385.44,4415.88,4360.59,4361.19,0,USD,S&P 500
2021-10-12,4368.31,4374.89,4342.09,4350.64,0,USD,S&P 500
2021-10-13,4358.01,4372.87,4329.92,4363.8,0,USD,S&P 500
2021-10-14,4386.75,4439.73,4386.75,4438.23,0,USD,S&P 500
2021-10-15,4447.69,4475.82,4447.69,4471.37,0,USD,S&P 500
2021-10-18,4463.72,4488.75,4447.47,4486.48,0,USD,S&P 500
2021-10-19,4497.34,4520.4,4496.41,4519.63,0,USD,S&P 500
2021-10-20,4524.42,4540.87,4524.4,4536.19,0,USD,S&P 500
2021-10-21,4532.24,4551.44,4526.89,4549.78,0,USD,S&P 500
2021-10-22,4546.12,4559.67,4524.0,4544.9,0,USD,S&P 500
2021-10-25,4553.69,4572.62,4537.36,4566.48,0,USD,S&P 500
2021-10-26,4578.69,4598.53,4569.17,4574.79,0,USD,S&P 500
2021-10-27,4580.22,4584.57,4551.66,4551.68,0,USD,S&P 500
2021-10-28,4562.84,4597.55,4562.84,4596.42,0,USD,S&P 500
2021-10-29,4572.87,4608.08,4567.59,4605.38,0,USD,S&P 500
2021-11-01,4610.62,4620.34,4595.06,4613.67,0,USD,S&P 500
2021-11-02,4613.34,4635.15,4613.34,4630.65,0,USD,S&P 500
2021-11-03,4630.65,4663.46,4621.19,4660.57,0,USD,S&P 500
2021-11-04,4662.93,4683.0,4662.59,4680.06,0,USD,S&P 500
2021-11-05,4699.26,4718.5,4681.32,4697.53,0,USD,S&P 500
2021-11-08,4701.48,4714.92,4694.39,4701.7,0,USD,S&P 500
2021-11-09,4707.25,4708.53,4670.87,4685.25,0,USD,S&P 500
2021-11-10,4670.26,4684.85,4630.86,4646.71,0,USD,S&P 500
2021-11-11,4659.39,4664.55,4648.31,4649.27,0,USD,S&P 500
2021-11-12,4655.24,4688.47,4650.77,4682.85,0,USD,S&P 500
2021-11-15,4689.3,4697.42,4672.86,4682.81,0,USD,S&P 500
2021-11-16,4679.42,4714.95,4679.42,4700.9,0,USD,S&P 500
2021-11-17,4701.5,4701.5,4684.41,4688.67,0,USD,S&P 500
2021-11-18,4700.72,4708.75,4672.78,4706.64,0,USD,S&P 500
2021-11-19,4708.44,4717.75,4694.22,4697.96,0,USD,S&P 500
2021-11-22,4712.0,4743.83,4682.17,4682.95,0,USD,S&P 500
2021-11-23,4678.48,4699.39,4652.66,4690.7,0,USD,S&P 500
2021-11-24,4675.78,4702.87,4659.89,4701.46,0,USD,S&P 500
2021-11-26,4664.63,4664.63,4585.43,4594.62,0,USD,S&P 500
2021-11-29,4628.75,4672.95,4625.26,4655.27,0,USD,S&P 500
2021-11-30,4640.25,4646.02,4560.0,4567.0,0,USD,S&P 500
2021-12-01,4602.82,4652.94,4510.27,4513.04,0,USD,S&P 500
2021-12-02,4504.73,4595.46,4504.73,4577.1,0,USD,S&P 500
2021-12-03,4589.49,4608.03,4495.12,4538.43,0,USD,S&P 500
2021-12-06,4548.37,4612.6,4540.51,4591.67,0,USD,S&P 500
2021-12-07,4631.97,4694.04,4631.97,4686.75,0,USD,S&P 500
2021-12-08,4690.86,4705.06,4674.52,4701.21,0,USD,S&P 500
2021-12-09,4691.0,4695.26,4665.98,4667.45,0,USD,S&P 500
2021-12-10,4687.64,4713.57,4670.24,4712.02,0,USD,S&P 500
2021-12-13,4710.3,4710.3,4667.6,4669.15,0,USD,S&P 500
2021-12-14,4642.99,4660.47,4606.52,4634.09,0,USD,S&P 500
2021-12-15,4636.46,4712.6,4611.22,4709.84,0,USD,S&P 500
2021-12-16,4719.13,4731.99,4651.89,4668.67,0,USD,S&P 500
2021-12-17,4652.5,4666.7,4600.22,4620.64,0,USD,S&P 500
2021-12-20,4587.9,4587.9,4531.1,4568.02,0,USD,S&P 500
2021-12-21,4594.96,4651.14,4583.16,4649.23,0,USD,S&P 500
2021-12-22,4650.36,4697.67,4645.53,4696.56,0,USD,S&P 500
2021-12-23,4703.96,4740.74,4703.96,4725.78,0,USD,S&P 500
2021-12-27,4733.99,4791.49,4733.99,4791.19,0,USD,S&P 500
2021-12-28,4795.49,4807.02,4780.04,4786.36,0,USD,S&P 500
2021-12-29,4788.64,4804.06,4778.08,4793.06,0,USD,S&P 500
2021-08-06,14864.2,14890.2,14788.6,14835.8,817600000,USD,Nasdaq
2021-08-09,14855.8,14883.8,14802.7,14860.2,801120000,USD,Nasdaq
2021-08-10,14887.7,14894.6,14754.5,14788.1,781070016,USD,Nasdaq
2021-08-11,14834.4,14842.5,14692.4,14765.1,787409984,USD,Nasdaq
2021-08-12,14751.4,14824.3,14698.9,14816.3,783880000,USD,Nasdaq
2021-08-13,14825.1,14850.6,14797.2,14822.9,774680000,USD,Nasdaq
2021-08-16,14771.5,14794.7,14610.0,14793.8,774040000,USD,Nasdaq
2021-08-17,14670.6,14716.9,14550.9,14656.2,797609984,USD,Nasdaq
2021-08-18,14636.2,14697.3,14516.3,14525.9,764920000,USD,Nasdaq
2021-08-19,14423.2,14610.8,14423.2,14541.8,841840000,USD,Nasdaq
2021-08-20,14571.5,14722.2,14571.5,14714.7,828729984,USD,Nasdaq
2021-08-23,14777.0,14963.5,14777.0,14942.7,782670016,USD,Nasdaq
2021-08-24,14978.1,15034.9,14965.5,15019.8,737230016,USD,Nasdaq
2021-08-25,15039.0,15059.4,15011.6,15041.9,760110016,USD,Nasdaq
2021-08-26,15025.2,15059.6,14939.6,14945.8,698670016,USD,Nasdaq
2021-08-27,14969.8,15144.5,14966.5,15129.5,857200000,USD,Nasdaq
2021-08-30,15165.9,15288.1,15165.1,15265.9,807580032,USD,Nasdaq
2021-08-31,15262.9,15279.0,15202.7,15259.2,981939968,USD,Nasdaq
2021-09-01,15309.0,15379.5,15302.1,15309.4,836300032,USD,Nasdaq
2021-09-02,15358.5,15380.1,15285.3,15331.2,771820032,USD,Nasdaq
2021-09-03,15313.4,15375.6,15283.7,15363.5,713299968,USD,Nasdaq
2021-09-07,15376.0,15403.4,15343.3,15374.3,813760000,USD,Nasdaq
2021-09-08,15360.3,15360.3,15206.6,15286.6,799129984,USD,Nasdaq
2021-09-09,15296.1,15352.4,15245.2,15248.3,793920000,USD,Nasdaq
2021-09-10,15332.9,15349.5,15111.3,15115.5,889080000,USD,Nasdaq
2021-09-13,15211.4,15215.4,15030.9,15105.6,943769984,USD,Nasdaq
2021-09-14,15168.4,15181.2,15008.3,15037.8,884510016,USD,Nasdaq
2021-09-15,15071.3,15174.4,14984.7,15161.5,987750016,USD,Nasdaq
2021-09-16,15120.1,15205.5,15047.1,15181.9,833070016,USD,Nasdaq
2021-09-17,15163.4,15166.6,14998.7,15044.0,2749750016,USD,Nasdaq
2021-09-20,14758.1,14841.8,14530.1,14713.9,1096029952,USD,Nasdaq
2021-09-21,14803.4,14847.0,14696.5,14746.4,873640000,USD,Nasdaq
2021-09-22,14800.6,14950.1,14767.0,14896.8,831120000,USD,Nasdaq
2021-09-23,14960.0,15085.4,14932.5,15052.2,788230016,USD,Nasdaq
2021-09-24,14961.6,15067.6,14946.6,15047.7,773440000,USD,Nasdaq
2021-09-27,14954.2,15003.2,14865.0,14970.0,894609984,USD,Nasdaq
2021-09-28,14787.2,14817.7,14539.9,14546.7,996259968,USD,Nasdaq
2021-09-29,14614.9,14676.6,14493.7,14512.4,980969984,USD,Nasdaq
2021-09-30,14582.6,14632.4,14444.3,14448.6,1136440064,USD,Nasdaq
2021-10-01,14494.9,14606.8,14324.0,14566.7,913080000,USD,Nasdaq
2021-10-04,14493.1,14499.7,14181.7,14255.5,920430016,USD,Nasdaq
2021-10-05,14312.9,14508.6,14299.8,14433.8,805230016,USD,Nasdaq
2021-10-06,14289.4,14509.5,14259.1,14501.9,817529984,USD,Nasdaq
2021-10-07,14631.8,14755.7,14615.1,14654.0,798160000,USD,Nasdaq
2021-10-08,14694.7,14699.9,14569.7,14579.5,670940032,USD,Nasdaq
2021-10-11,14540.1,14666.0,14482.6,14486.2,664489984,USD,Nasdaq
2021-10-12,14539.1,14552.7,14441.6,14465.9,768400000,USD,Nasdaq
2021-10-13,14537.2,14589.3,14471.9,14571.6,760209984,USD,Nasdaq
2021-10-14,14717.5,14827.6,14699.5,14823.4,815459968,USD,Nasdaq
2021-10-15,14891.2,14905.0,14848.0,14897.3,924169984,USD,Nasdaq
2021-10-18,14839.7,15026.7,14833.3,15021.8,798369984,USD,Nasdaq
2021-10-19,15073.1,15137.9,15049.7,15129.1,788579968,USD,Nasdaq
2021-10-20,15160.0,15178.4,15071.2,15121.7,743430016,USD,Nasdaq
2021-10-21,15104.8,15222.3,15094.1,15215.7,891240000,USD,Nasdaq
2021-10-22,15158.1,15193.0,15021.0,15090.2,1104240000,USD,Nasdaq
2021-10-25,15142.9,15259.6,15070.8,15226.7,1091600000,USD,Nasdaq
2021-10-26,15317.5,15384.0,15198.2,15235.7,1220780032,USD,Nasdaq
2021-10-27,15276.0,15364.5,15235.8,15235.8,1091990016,USD,Nasdaq
2021-10-28,15304.7,15452.3,15290.3,15448.1,1061640000,USD,Nasdaq
2021-10-29,15323.3,15504.1,15323.3,15498.4,1058489984,USD,Nasdaq
2021-11-01,15541.3,15598.9,15470.8,15595.9,1002280000,USD,Nasdaq
2021-11-02,15584.0,15656.6,15569.3,15649.6,997880000,USD,Nasdaq
2021-11-03,15658.5,15821.6,15616.4,15811.6,1002860032,USD,Nasdaq
2021-11-04,15849.7,15966.1,15827.7,15940.3,1017379968,USD,Nasdaq
2021-11-05,16003.6,16053.4,15900.8,15971.6,1060780032,USD,Nasdaq
2021-11-08,15995.7,16038.2,15961.8,15982.4,1057190016,USD,Nasdaq
2021-11-09,16024.1,16035.2,15836.7,15886.5,1028739968,USD,Nasdaq
2021-11-10,15753.8,15867.2,15543.7,15622.7,989630016,USD,Nasdaq
2021-11-11,15752.1,15768.0,15695.8,15704.3,867110016,USD,Nasdaq
2021-11-12,15752.6,15874.6,15705.4,15861.0,988929984,USD,Nasdaq
2021-11-15,15894.8,15918.5,15778.3,15853.8,952140032,USD,Nasdaq
2021-11-16,15840.3,15989.6,15825.0,15973.9,1014049984,USD,Nasdaq
2021-11-17,15973.6,15998.6,15909.4,15921.6,966809984,USD,Nasdaq
2021-11-18,15973.4,16010.9,15848.8,15993.7,1080189952,USD,Nasdaq
2021-11-19,16042.2,16121.1,16017.2,16057.4,1020179968,USD,Nasdaq
2021-11-22,16120.9,16212.2,15851.0,15854.8,1126329984,USD,Nasdaq
2021-11-23,15809.5,15895.9,15601.5,15775.1,1067209984,USD,Nasdaq
2021-11-24,15677.9,15848.6,15591.4,15845.2,842329984,USD,Nasdaq
2021-11-26,15664.4,15731.5,15456.1,15491.7,781489984,USD,Nasdaq
2021-11-29,15719.4,15833.1,15644.6,15782.8,1011740032,USD,Nasdaq
2021-11-30,15716.5,15828.2,15451.4,15537.7,1775149952,USD,Nasdaq
2021-12-01,15752.3,15816.8,15243.9,15254.1,1221670016,USD,Nasdaq
2021-12-02,15181.8,15444.5,15150.1,15381.3,1104339968,USD,Nasdaq
2021-12-03,15428.7,15470.4,14931.1,15085.5,1202860032,USD,Nasdaq
2021-12-06,15117.6,15282.0,14931.6,15225.2,1074400000,USD,Nasdaq
2021-12-07,15510.9,15720.1,15507.7,15686.9,1056880000,USD,Nasdaq
2021-12-08,15690.7,15792.6,15618.9,15787.0,921929984,USD,Nasdaq
2021-12-09,15720.5,15796.1,15511.1,15517.4,869500032,USD,Nasdaq
2021-12-10,15629.6,15677.6,15477.9,15630.6,875080000,USD,Nasdaq
2021-12-13,15621.3,15637.1,15408.2,15413.3,996249984,USD,Nasdaq
2021-12-14,15216.0,15317.6,15097.4,15237.6,1029699968,USD,Nasdaq
2021-12-15,15230.7,15575.8,15055.2,15565.6,1174300032,USD,Nasdaq
2021-12-16,15629.1,15633.2,15119.5,15180.4,1103190016,USD,Nasdaq
2021-12-17,15036.8,15288.8,14960.4,15169.7,3006520064,USD,Nasdaq
2021-12-20,14933.0,15007.3,14860.0,14980.9,1021190016,USD,Nasdaq
2021-12-21,15140.4,15349.1,15015.0,15341.1,976830016,USD,Nasdaq
2021-12-22,15319.2,15526.0,15303.1,15521.9,783470016,USD,Nasdaq
2021-12-23,15544.8,15698.0,15528.9,15653.4,746129984,USD,Nasdaq
2021-12-27,15696.8,15871.4,15696.8,15871.3,741100032,USD,Nasdaq
2021-12-28,15895.2,15901.5,15757.1,15781.7,691470016,USD,Nasdaq
2021-12-29,15794.9,15821.8,15679.9,15766.2,699590016,USD,Nasdaq
2021-08-06,334.65,335.94,333.39,333.96,0,USD,DJ Composite
2021-08-09,333.22,333.28,331.49,332.12,0,USD,DJ Composite
2021-08-10,332.33,332.4,328.64,328.85,0,USD,DJ Composite
2021-08-11,330.39,331.25,328.85,330.97,0,USD,DJ Composite
2021-08-12,331.83,331.85,330.31,331.63,0,USD,DJ Composite
2021-08-13,332.56,333.66,331.34,333.59,0,USD,DJ Composite
2021-08-16,333.11,335.07,332.5,333.32,0,USD,DJ Composite
2021-08-17,331.68,333.22,330.37,333.15,0,USD,DJ Composite
2021-08-18,332.43,332.67,330.01,330.15,0,USD,DJ Composite
2021-08-19,328.77,332.02,328.19,331.62,0,USD,DJ Composite
2021-08-20,330.97,334.73,329.24,333.47,0,USD,DJ Composite
2021-08-23,334.17,334.78,331.95,332.6,0,USD,DJ Composite
2021-08-24,333.27,333.4,330.02,331.3,0,USD,DJ Composite
2021-08-25,331.32,333.1,329.93,331.12,0,USD,DJ Composite
2021-08-26,331.33,332.2,329.99,331.09,0,USD,DJ Composite
2021-08-27,332.43,335.63,332.12,334.59,0,USD,DJ Composite
2021-08-30,334.87,337.78,333.93,337.7,0,USD,DJ Composite
2021-08-31,336.98,339.76,336.25,339.46,0,USD,DJ Composite
2021-09-01,340.43,344.82,340.09,344.48,0,USD,DJ Composite
2021-09-02,344.96,346.32,342.49,346.25,0,USD,DJ Composite
2021-09-03,345.35,346.62,342.64,346.19,0,USD,DJ Composite
2021-09-07,345.24,345.31,339.88,342.23,0,USD,DJ Composite
2021-09-08,341.12,344.84,340.55,343.93,0,USD,DJ Composite
2021-09-09,342.04,342.04,336.85,336.85,0,USD,DJ Composite
2021-09-10,337.07,337.14,332.09,332.13,0,USD,DJ Composite
2021-09-13,334.71,337.03,333.4,334.41,0,USD,DJ Composite
2021-09-14,335.41,335.74,331.7,333.27,0,USD,DJ Composite
2021-09-15,333.69,335.89,332.25,334.33,0,USD,DJ Composite
2021-09-16,334.04,336.17,332.24,334.69,0,USD,DJ Composite
2021-09-17,333.68,335.22,331.22,331.6,0,USD,DJ Composite
2021-09-20,328.5,331.72,326.04,329.97,0,USD,DJ Composite
2021-09-21,331.52,333.87,330.06,330.12,0,USD,DJ Composite
2021-09-22,332.0,335.05,330.98,333.21,0,USD,DJ Composite
2021-09-23,334.29,335.01,332.12,332.19,0,USD,DJ Composite
2021-09-24,331.29,332.51,327.86,328.36,0,USD,DJ Composite
2021-09-27,328.42,330.64,323.78,323.92,0,USD,DJ Composite
2021-09-28,321.95,323.48,320.14,322.0,0,USD,DJ Composite
2021-09-29,322.76,325.02,322.61,323.6,0,USD,DJ Composite
2021-09-30,324.88,324.88,318.26,318.27,0,USD,DJ Composite
2021-10-01,319.97,324.47,318.31,322.36,0,USD,DJ Composite
2021-10-04,321.57,323.7,320.71,322.69,0,USD,DJ Composite
2021-10-05,322.68,322.74,319.4,320.22,0,USD,DJ Composite
2021-10-06,318.47,323.84,315.77,323.59,0,USD,DJ Composite
2021-10-07,325.44,327.94,323.82,324.24,0,USD,DJ Composite
2021-10-08,324.19,324.34,321.1,321.41,0,USD,DJ Composite
2021-10-11,321.56,323.39,320.05,322.15,0,USD,DJ Composite
2021-10-12,322.94,327.56,322.18,326.35,0,USD,DJ Composite
2021-10-13,325.55,328.64,323.97,328.45,0,USD,DJ Composite
2021-10-14,330.39,332.48,329.72,332.15,0,USD,DJ Composite
2021-10-15,333.97,335.1,330.66,332.09,0,USD,DJ Composite
2021-10-18,330.92,333.85,330.37,332.87,0,USD,DJ Composite
2021-10-19,334.46,334.87,332.84,333.16,0,USD,DJ Composite
2021-10-20,333.63,338.24,333.59,338.21,0,USD,DJ Composite
2021-10-21,337.95,338.84,337.45,338.72,0,USD,DJ Composite
2021-10-22,339.31,341.42,339.02,340.04,0,USD,DJ Composite
2021-10-25,340.26,342.0,338.32,340.96,0,USD,DJ Composite
2021-10-26,341.68,343.13,340.92,341.91,0,USD,DJ Composite
2021-10-27,343.48,343.48,339.21,339.22,0,USD,DJ Composite
2021-10-28,339.66,343.75,339.66,343.74,0,USD,DJ Composite
2021-10-29,342.17,343.5,338.6,339.99,0,USD,DJ Composite
2021-11-01,340.56,343.06,336.67,342.39,0,USD,DJ Composite
2021-11-02,343.82,345.75,341.79,344.4,0,USD,DJ Composite
2021-11-03,345.11,347.58,344.07,346.78,0,USD,DJ Composite
2021-11-04,346.71,347.5,341.67,342.88,0,USD,DJ Composite
2021-11-05,345.54,348.68,344.59,345.11,0,USD,DJ Composite
2021-11-08,345.93,345.93,342.44,344.33,0,USD,DJ Composite
2021-11-09,344.79,345.67,344.13,345.06,0,USD,DJ Composite
2021-11-10,344.39,346.13,343.75,343.78,0,USD,DJ Composite
2021-11-11,344.01,344.31,341.97,344.31,0,USD,DJ Composite
2021-11-12,345.39,345.39,343.07,343.94,0,USD,DJ Composite
2021-11-15,344.03,346.32,343.22,346.29,0,USD,DJ Composite
2021-11-16,346.57,346.57,343.21,343.92,0,USD,DJ Composite
2021-11-17,342.95,345.91,338.86,345.5,0,USD,DJ Composite
2021-11-18,346.23,346.23,344.28,345.61,0,USD,DJ Composite
2021-11-19,345.67,345.67,342.38,343.55,0,USD,DJ Composite
2021-11-22,344.2,344.94,341.52,342.17,0,USD,DJ Composite
2021-11-23,342.43,345.69,341.69,344.66,0,USD,DJ Composite
2021-11-24,344.69,349.31,344.05,348.73,0,USD,DJ Composite
2021-11-26,343.46,343.56,337.63,339.16,0,USD,DJ Composite
2021-11-29,341.52,344.85,339.75,342.41,0,USD,DJ Composite
2021-11-30,339.65,340.85,335.28,335.28,0,USD,DJ Composite
2021-12-01,338.48,342.73,330.15,330.22,0,USD,DJ Composite
2021-12-02,331.9,341.74,331.84,339.66,0,USD,DJ Composite
2021-12-03,340.3,341.28,335.66,338.24,0,USD,DJ Composite
2021-12-06,341.24,346.64,341.01,344.08,0,USD,DJ Composite
2021-12-07,346.66,349.89,346.1,348.91,0,USD,DJ Composite
2021-12-08,349.25,351.95,348.37,351.11,0,USD,DJ Composite
2021-12-09,349.64,349.8,346.06,346.18,0,USD,DJ Composite
2021-12-10,347.55,347.65,345.6,346.84,0,USD,DJ Composite
2021-12-13,346.18,351.49,345.1,349.85,0,USD,DJ Composite
2021-12-14,348.89,349.45,343.44,345.02,0,USD,DJ Composite
2021-12-15,345.72,350.23,345.0,349.58,0,USD,DJ Composite
2021-12-16,350.23,352.59,347.7,349.63,0,USD,DJ Composite
2021-12-17,349.16,352.77,348.54,349.31,0,USD,DJ Composite
2021-12-20,345.35,347.22,342.72,346.45,0,USD,DJ Composite
2021-12-21,348.9,352.04,348.9,350.5,0,USD,DJ Composite
2021-12-22,351.34,353.99,351.15,353.85,0,USD,DJ Composite
2021-12-23,354.42,354.88,351.35,353.06,0,USD,DJ Composite
2021-12-27,353.61,359.14,352.96,359.09,0,USD,DJ Composite
2021-12-28,358.63,360.77,358.3,360.48,0,USD,DJ Composite
2021-12-29,360.86,363.53,359.28,362.8,0,USD,DJ Composite
